ID,pid,name_jp,name_kana,name_en,legis,year,yr,party,incumbency,elected,ken,kunr,kuname,kucode,ku_valid,ku_vote,ku_voteshare,sekihairitsu,region,prcode,result,inc,dual,pr_m,pr_rank,pr_partyseats,pr_coranked,pr_ncand,pr_rerank,background,female,byear,age,birthplace,borninku,borninken,totcruns,hc,assy,gov,mayor,sec,bcrat,locbur,news,union,agri,celeb,educ,busi,law,med,relig,police,pubcorp,mili,juku,kobo
66,20354,鴇田 敦,ときた あつし,Tokita Atsushi,49,2021,27,DPFP,新,0,Chiba,5,Chiba 5,1205,238420,24307,10.19,21.705,Minami Kanto,50000,0,0,1,22,1,1,2,3,2,党県副代表（元）テレビ東京記者,0,1966,55,千葉市,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,16153,椎木 保,しいき たもつ,Shiiki Tamotsu,49,2021,27,Ishin,前,2,Chiba,5,Chiba 5,1205,238420,32241,13.52,28.79,Minami Kanto,50000,0,0,1,22,1,3,11,11,9,"〈元〉高校教諭, 党県副代表（元）党国会対策副委員長",0,1966,55,茨城県,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
733,17535,白川 容子,しらかわ ようこ,Shirakawa Youko,49,2021,27,JCP,新,0,PR,,,,,,,,Shikoku,100000,0,0,0,6,1,0,2,2,1,党中央委員（元）香川県議、医療生協職員,1,1966,55,徳島県,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
309,19906,階 猛,しな たけし,Shina Takeshi,49,2021,27,CDP,現,5,Iwate,1,Iwate 1,301,169983,87017,51.19,,Tohoku,20000,1,1,1,13,1,4,17,20,0,（元）国民民主党憲法調査会長、民進党政調会長、総務政務官,0,1966,55,岩手県盛岡市,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
751,16734,津島 淳,つしま じゅん,Tsushima Jun,49,2021,27,LDP,現,3,PR,,,,,,,,Tohoku,20000,3,1,0,13,1,6,1,25,1,法務副大臣（元）国土交通兼内閣府政務官,0,1966,55,フランス パリ; 東京都,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,16067,森本 和義,もりもと かずよし,Morimoto Kazuyoshi,49,2021,27,CDP,元,1,Aichi,7,Aichi 7,2307,264595,88914,33.6,61.436,Tokai,70000,0,0,1,21,1,5,27,29,13,党県副代表、経営相談業（元）衆院議員秘書、銀行員,0,1966,55,三重県,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,16549,池田 佳隆,いけだ よしたか,Ikeda Yoshitaka,49,2021,27,LDP,現,3,Aichi,3,Aichi 3,2303,220889,99489,45.04,81.951,Tokai,70000,2,2,1,21,1,9,30,35,4,文部科学副大臣、内閣府副大臣（元）党報道局長代理,0,1966,55,名古屋市,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
927,14821,手塚 仁雄,てづか よしお,Tezuka Yoshio,49,2021,27,CDP,現,4,Tokyo,5,Tokyo 5,1305,271451,111246,40.98,,Tokyo,40000,1,2,1,17,1,4,20,23,0,党幹事長代理（元）党国会対策筆頭副委員長、首相補佐官、都議,0,1966,55,東京都目黒区,1,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
917,15152,木内 孝胤,きうち たかたね,Kiuchi Takatane,49,2021,27,Ishin,前,2,Tokyo,2,Tokyo 2,1302,274603,45754,16.66,38.358,Tokyo,40000,0,0,1,17,1,2,17,17,11,（元）衆院財務金融委理事、衆院外務委理事、証券会社社員、銀行員,0,1966,55,東京都港区,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
977,17287,田中 健,たなか けん,Tanaka Ken,49,2021,27,N,新,0,Tokyo,16,Tokyo 16,1316,229528,6264,2.73,7.057,Tokyo,40000,0,0,1,17,1,0,1,1,1,（元）江戸川区議、参院議員秘書,0,1966,55,東京都江戸川区,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,,中村 和弘,なかむら かずひろ,Nakamura Kazuhiro,49,2021,27,NDI,新,0,PR,,,,,,,,Tokyo,40000,0,0,0,17,1,0,1,4,1,党幹事長、不動産会社役員,0,1966,55,相模原市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,10889,仁木 博文,にき ひろぶみ,Niki Hirobumi,49,2021,27,IND,元,1,Tokushima,1,Tokushima 1,3601,198745,99474,50.05,,,,1,0,0,,,,,,,産婦人科医師,0,1966,55,徳島県阿南市宝田町,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
188,12791,大西 理,おおにし おさむ,Oonishi Osamu,49,2021,27,JCP,新,0,Hiroshima,1,Hiroshima 1,3401,165746,14508,8.75,,,,0,0,0,,,,,,,党地区委員長、党県委員,0,1966,55,大阪府,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,15732,林 伸明,はやし のぶあき,Hayashi Nobuaki,49,2021,27,JCP,新,0,Kanagawa,11,Kanagawa 11,1411,186477,38843,20.83,,,,0,0,0,,,,,,,党県委員、党地区委員長（元）民青中央委員,0,1966,55,さいたま市,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,11730,北村 みき,きたむら みき,Kitamura Miki,49,2021,27,JCP,新,0,Osaka,19,Osaka 19,2719,161712,9258,5.72,,,,0,0,0,,,,,,,党地区常任委員（元）中学校教諭,1,1966,55,千葉県;大阪府泉南市,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
616,16257,樽井 良和,たるい よしかず,Tarui Yoshikazu,49,2021,27,DPFP,元,1,PR,,,,,,,,Chugoku,90000,0,0,0,11,1,0,1,1,1,イベント企画会社社長（元）参院議員,0,1967,54,岡山県備前市,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
622,15343,杉田 水脈,すぎた みお,Sugita Mio,49,2021,27,LDP,前,2,PR,,,,,,,,Chugoku,90000,3,3,0,11,19,6,1,22,19,（元）党女性局次長、兵庫県西宮市職員,1,1967,54,兵庫県神戸市,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
493,18945,西村 智奈美,にしむら ちなみ,Nishimura Chinami,49,2021,27,CDP,現,5,Niigata,1,Niigata 1,1501,242289,127365,52.57,,Hokuritsu Shinetsu,60000,1,1,1,11,1,3,14,15,0,党県代表（元）厚生労働副大臣、外務政務官、県議,1,1967,54,新潟県吉田町（現・燕市）,0,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
651,,滝沢 圭隆,たきざわ けいりゅう,Takizawa Keiryuu,49,2021,27,LDP,新,0,PR,,,,,,,,Hokuritsu Shinetsu,60000,0,0,0,11,24,6,1,25,24,党長野県事務局長,0,1967,54,長野市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,,辻村 千尋,つじむら ちひろ,Tsujimura Chihiro,49,2021,27,Reiwa,新,0,PR,,,,,,,,Hokuritsu Shinetsu,60000,0,0,0,11,1,0,1,1,1,自然保護活動家（元）環境保護団体職員,0,1967,53,東京都,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,,舩川 治郎,ふなかわ じろう,Funakawa Jirou,49,2021,27,CDP,新,0,Hyogo,2,Hyogo 2,2802,183463,61884,33.73,62.223,Kinki,80000,0,0,1,28,1,3,29,31,8,党県副代表、人材教育会社社長（元）人材情報会社社員,0,1967,54,滋賀県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
551,18613,萩原 仁,はぎはら ひとし,Hagihara Hiroshi,49,2021,27,CDP,元,1,Osaka,3,Osaka 3,2703,178051,41737,23.44,52.494,Kinki,80000,0,0,1,28,1,3,29,31,11,党府副代表（元）設計会社社長,0,1967,54,大阪府堺市・大阪市,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
546,12783,大西 宏幸,おおにし ひろゆき,Oonishi Hiroyuki,49,2021,27,LDP,現,2,Osaka,1,Osaka 1,2701,222936,67145,30.12,60.974,Kinki,80000,0,1,1,28,3,8,36,40,16,防衛政務官、芦屋大客員教授（元）党府青年局長、大阪市議,0,1967,54,大阪府大阪市,1,1,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
672,17735,石塚 貞通,いしづか さだみち,Ishizuka Sadamichi,49,2021,27,CDP,新,0,PR,,,,,,,,Kita Kanto,30000,0,0,0,19,23,5,1,25,23,司法書士（元）衆院議員秘書,0,1967,54,千葉県; 東京都,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183,18016,福田 達夫,ふくだ たつお,Fukuda Tatsuo,49,2021,27,LDP,現,3,Gunma,4,Gunma 4,1004,162041,105359,65.02,,Kita Kanto,30000,1,1,1,19,2,7,30,39,0,党総務会長（元）防衛政務官、内閣府政務官、首相秘書官,0,1967,54,東京都,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
696,12072,吉田 宣弘,よしだ のぶひろ,Yoshida Nobuhiro,49,2021,27,CGP,現,2,PR,,,,,,,,Kyushu,110000,3,3,0,20,2,4,1,6,2,党国対副委員長（元）福岡県議、参院議員秘書,0,1967,53,熊本県荒尾市,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,,矢崎 堅太郎,やざき けんたろう,Yazaki Kentarou,49,2021,27,CDP,新,0,Chiba,5,Chiba 5,1205,238420,69887,29.31,62.407,Minami Kanto,50000,0,0,1,22,1,5,28,30,11,（元）県議、銀行員,0,1967,54,浦安市,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,10339,中島 克仁,なかじま かつひと,Nakajima Katsuhito,49,2021,27,CDP,現,3,Yamanashi,1,Yamanashi 1,1901,248374,118223,47.6,94.333,Minami Kanto,50000,2,1,1,22,1,5,28,30,4,党政調副会長、党県代表代行、診療所院長,0,1967,54,山梨県甲府市,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
722,14846,文月 涼,ふづき りょう,Buzuki Ryou,49,2021,27,LDP,新,0,PR,,,,,,,,Minami Kanto,50000,0,0,0,22,32,9,1,35,32,（元）内閣官房職員、カメラ関連会社社長,0,1967,54,神奈川県;神戸市,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,,石井 智恵,いしい ともえ,Ishii Tomoe,49,2021,27,DPFP,新,0,Ehime,2,Ehime 2,3802,126739,42520,33.55,58.357,Shikoku,100000,0,0,1,6,1,0,2,2,1,看護師（元）県議、県ＰＴＡ連副会長,1,1967,53,松山市,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9,,中田 千代,なかた ちよ,Nakata Chiyo,49,2021,27,Ishin,新,0,Aichi,4,Aichi 4,2304,178430,27640,15.49,35.434,Tokai,70000,0,0,1,21,1,2,8,8,3,人材派遣会社社長（元）人材派遣会社社員,1,1967,54,兵庫県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,,中川 貴元,なかがわ たかもと,Nakagawa Takamoto,49,2021,27,LDP,新,0,Aichi,2,Aichi 2,2302,210815,79418,37.67,60.441,Tokai,70000,2,0,1,21,1,9,30,35,6,（元）名古屋市議、党県総務会長、党市議団長、市会議長,0,1967,54,あま市,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,14091,山花 郁夫,やまはな いくお,Yamahana Ikuo,49,2021,27,CDP,現,4,Tokyo,22,Tokyo 22,1322,280260,112393,40.1,85.566,Tokyo,40000,0,2,1,17,1,4,20,23,5,党憲法調査会会長（元）法務副大臣、外務政務官,0,1967,54,東京都調布市,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
783,,竹内 淳太郎,たけうち じゅんたろう,Takeuchi Juntarou,49,2021,27,DPFP,新,0,PR,,,,,,,,Tokyo,40000,0,0,0,17,3,0,1,3,3,ＩＴ関連会社社員（元）衆院議員秘書,0,1967,54,福島県,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,14561,平 将明,たいら まさあき,Taira Masaaki,49,2021,27,LDP,現,5,Tokyo,4,Tokyo 4,1304,249885,128708,51.51,,Tokyo,40000,1,1,1,17,2,6,21,28,0,（元）内閣府副大臣、経済産業政務官、東京ＪＣ理事長,0,1967,54,東京都江戸川区,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
998,16314,櫛渕 万里,くしぶち まり,Kushibuchi Mari,49,2021,27,Reiwa,元,1,Tokyo,22,Tokyo 22,1322,280260,31981,11.41,24.347,Tokyo,40000,0,0,1,17,2,1,2,4,2,（元）衆院経済産業委理事、国際交流ＮＧＯ共同代表,1,1967,54,群馬県沼田市,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,,斉藤 敦子,さいとう あつこ,Saitou Atsuko,49,2021,27,IND,新,0,Gunma,1,Gunma 1,1001,195762,24072,12.3,,,,0,0,0,,,,,,,立憲民主党県副会長、看護師、保健師（元）大学准教授,1,1967,53,前橋市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
413,11752,北神圭朗,きたがみ けいろう,Kitagami Keirou,49,2021,27,IND,前,3,Kyoto,4,Kyoto 4,2604,217550,96172,44.21,,,,1,0,0,,,,,,,（元）首相補佐官、経済産業政務官、大蔵省職員,0,1967,54,東京都,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
505,18270,米山 隆一,よねやま りゅういち,Yoneyama Ryuuichi,49,2021,27,IND-SDP,新,0,Niigata,5,Niigata 5,1505,176706,79447,44.96,,,,1,0,0,,,,,,,内科医師、弁護士（元）知事、東大先端研特任講師,0,1967,54,新潟県北魚沼郡湯之谷村（現・魚沼市）,1,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
253,,赤田 勝紀,あかだ かつのり,Akada Katsunori,49,2021,27,JCP,新,0,Hyogo,3,Hyogo 3,2803,168414,17155,10.19,,,,0,0,0,,,,,,,党県委員（元）神戸市議、学習塾常勤講師,0,1967,54,神戸市,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
431,10400,中川民英,なかがわ たみひで,Nakagawa Tamihide,49,2021,27,JCP,新,0,Mie,4,Mie 4,2404,177946,7882,4.43,,,,0,0,0,,,,,,,党地区委員長（元）津市議、食品会社社員,0,1967,53,三重県津市,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,,門田 節代,かどた せつよ,Kadota Setsuyo,49,2021,27,N,新,0,Aichi,1,Aichi 1,2301,192802,6988,3.62,,,,0,0,0,,,,,,,政治団体代表（元）生保外交員,1,1967,54,大阪府,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,17919,神谷 裕,かみや ひろし,Kamiya Hiroshi,49,2021,27,CDP,現,1,Hokkaido,10,Hokkaido 10,1010,179561,82718,46.07,85.414,Hokkaido,10000,2,2,1,8,1,3,12,15,3,党政調会長補佐（元）党国会対策委員長補佐、参院議員秘書,0,1968,53,東京都豊島区,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
225,18907,西川 将人,にしかわ まさひと,Nishikawa Masahito,49,2021,27,CDP,新,0,Hokkaido,6,Hokkaido 6,106,231849,93403,40.29,72.591,Hokkaido,10000,0,0,1,8,1,3,12,15,5,（元）旭川市長、医療法人理事、航空会社社員,0,1968,52,北海道旭川市,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
226,15439,東 国幹,あずま くによし,Azuma Kuniyoshi,49,2021,27,LDP,新,0,Hokkaido,6,Hokkaido 6,106,231849,128670,55.5,,Hokkaido,10000,1,0,1,8,3,4,11,15,0,（元）道議、旭川市議、衆院議員秘書,0,1968,53,北海道上川郡風連町(現名寄市風連町),1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,,鶴羽 佳子,つるは よしこ,Tsuruha Yoshiko,49,2021,27,LDP,新,0,PR,,,,,,,,Hokkaido,10000,0,0,0,8,14,4,1,15,14,番組制作会社社長（元）北海道放送アナウンサー,1,1968,53,大分県,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
465,,池 高生,いけ たかお,Ike Takao,49,2021,27,N,新,0,Nagano,3,Nagano 3,2003,232924,3722,1.6,3.101,Hokuritsu Shinetsu,60000,0,0,1,11,1,0,1,1,1,ゲーム開発会社役員,0,1968,53,広島県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,13940,山本和嘉子,やまもと わかこ,Yamamoto Wakako,49,2021,27,CDP,現,1,Kyoto,5,Kyoto 5,2605,139080,32108,23.09,46.741,Kinki,80000,0,3,1,28,1,3,29,31,15,党府副会長（元）参院議員秘書、信用金庫職員,1,1968,53,京都市,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
607,19696,長安 豊,ながやす たかし,Nagayasu Takashi,49,2021,27,CDP,元,3,Osaka,19,Osaka 19,2719,161712,32193,19.91,47.197,Kinki,80000,0,0,1,28,1,3,29,31,14,（元）国土交通副大臣、国土交通政務官、商社社員,0,1968,53,大阪府泉佐野市,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
571,15475,松井 博史,まつい ひろふみ,Matsui Hirofumi,49,2021,27,CDP,新,0,Osaka,8,Osaka 8,2708,197408,38458,19.48,36.601,Kinki,80000,0,0,1,28,1,3,29,31,19,ＮＰＯ法人理事（元）民進党府常任幹事、衆院議員秘書,0,1968,53,堺市,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,19271,遠藤 敬,えんどう たかし,Endou Takashi,49,2021,27,Ishin,現,3,Osaka,18,Osaka 18,2718,223583,118421,52.97,,Kinki,80000,1,1,1,28,1,10,30,30,0,党国会対策委員長（元）ＪＣ大阪ブロック協議会長,0,1968,53,高石市,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
557,16904,清水 忠史,しみず ただし,Shimizu Tadashi,49,2021,27,JCP,現,2,Osaka,4,Osaka 4,2704,233143,24469,10.5,22.743,Kinki,80000,0,4,1,28,3,2,1,6,3,党中央委員（元）大阪市議、タレント,0,1968,53,大阪府吹田市,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
143,16358,武田 良太,たけだ りょうた,Takeda Ryouta,49,2021,27,LDP,現,6,Fukuoka,11,Fukuoka 11,4011,136303,75997,55.76,,Kyushu,110000,1,1,1,20,3,8,25,30,0,（元）総務相、国家公安委員長、党県会長、衆院議員秘書,0,1968,53,福岡県田川郡赤池町（現：福智町）,1,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,,竹内 千春,たけうち ちはる,Takeuchi Chiharu,49,2021,27,CDP,新,0,Chiba,7,Chiba 7,1207,231939,71048,30.63,55.702,Minami Kanto,50000,0,0,1,22,1,5,28,30,14,弁護士（元）山形大監事,1,1968,53,宮崎県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
373,19146,赤間 二郎,あかま じろう,Akama Jirou,49,2021,27,LDP,現,4,Kanagawa,14,Kanagawa 14,1414,251470,135197,53.76,,Minami Kanto,50000,1,1,1,22,1,9,29,35,0,（元）衆院国土交通委員長、内閣府副大臣、総務副大臣,0,1968,53,神奈川県相模原市,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,14100,山際 大志郎,やまぎわ だいしろう,Yamagiwa Daishirou,49,2021,27,LDP,現,5,Kanagawa,18,Kanagawa 18,1418,252317,120365,47.7,,Minami Kanto,50000,1,1,1,22,1,9,29,35,0,経済再生相（元）党政調会長代理、経済産業副大臣,0,1968,53,東京都,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
359,10320,中山 展宏,なかやま のりひろ,Nakayama Norihiro,49,2021,27,LDP,現,3,Kanagawa,9,Kanagawa 9,1409,197744,68918,34.85,82.194,Minami Kanto,50000,2,2,1,22,1,9,29,35,6,国土交通副大臣（元）外務政務官、証券会社社員,0,1968,53,兵庫県淡路市,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,12528,多ケ谷 亮,たがや りょう,Tagaya Ryo,49,2021,27,Reiwa,新,0,Chiba,11,Chiba 11,1211,171527,30432,17.74,27.53,Minami Kanto,50000,2,0,1,22,1,1,1,2,1,"飲食再生支援業,経営相談業",0,1968,52,東京都新宿区,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,14664,広田 一,ひろた はじめ,Hirota Hajime,49,2021,27,CDP,現,1,Kochi,2,Kochi 2,3902,175195,55214,31.52,46.867,Shikoku,100000,0,1,1,6,1,1,6,8,5,党国対委員長代理（元）参院議員、防衛政務官、県議,0,1968,53,土佐清水市,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322,12823,大野 敬太郎,おおの けいたろう,Oono Keitarou,49,2021,27,LDP,現,3,Kagawa,3,Kagawa 3,3703,118374,94437,79.78,,Shikoku,100000,1,1,1,6,2,3,11,16,0,内閣府副大臣（元）党副幹事長、防衛政務官、党農林副部会長,0,1968,52,香川県丸亀市出身（本籍地は観音寺市豊浜町）,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
152,13596,小熊 慎司,おぐま しんじ,Oguma Shinji,49,2021,27,CDP,現,3,Fukushima,4,Fukushima 4,704,150467,76683,50.96,,Tohoku,20000,1,2,1,13,1,4,17,20,0,党県代表代行（元）民進党副幹事長、参院議員、県議,0,1968,53,福島県喜多方市,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,18415,舩山 由美,ふなやま ゆみ,Funayama Yumi,49,2021,27,JCP,新,0,Miyagi,4,Miyagi 4,404,132219,30047,22.73,40.212,Tohoku,20000,0,0,1,13,3,1,1,3,3,党准中央委員、党県副委員長（元）仙台市議、病院職員,1,1968,53,丸森町,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,15217,木村 次郎,きむら じろう,Kimura Jirou,49,2021,27,LDP,現,1,Aomori,3,Aomori 3,203,182026,118230,64.95,,Tohoku,20000,1,1,1,13,2,6,22,25,0,国土交通政務官（元）県職員,0,1968,53,藤崎町,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,15689,松田 功,まつだ いさお,Matsuda Ikio,49,2021,27,CDP,現,1,Aichi,6,Aichi 6,2306,233379,76912,32.96,56.483,Tokai,70000,0,3,1,21,1,5,27,29,14,政調会長補佐（元）党国対委員長補佐、北名古屋市議,0,1968,53,名古屋市,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
889,14983,日吉 雄太,ひよし ゆうた,Hiyoshi Yuuta,49,2021,27,CDP,現,1,Shizuoka,7,Shizuoka 7,2207,190750,60726,31.84,46.703,Tokai,70000,0,2,1,21,1,5,27,29,20,公認会計士,0,1968,53,伊東市,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
760,10393,中川 康洋,なかがわ やすひろ,Nakagawa Yasuhiro,49,2021,27,CGP,前,1,PR,,,,,,,,Tokai,70000,3,0,0,21,3,3,1,5,3,党三重県代表（元）三重県議、四日市市議、衆院議員秘書,0,1968,53,三重県四日市市,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,,岬 麻紀,みさき まき,Misaki Maki,49,2021,27,Ishin,新,0,Aichi,5,Aichi 5,2305,204855,45540,22.23,54.008,Tokai,70000,2,0,1,21,1,2,8,8,2,フリーアナウンサー（元）ＣＡＴＶキャスター,1,1968,52,名古屋市,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,,島田 幸成,しまだ ゆきなり,Shimada Yukinari,49,2021,27,CDP,新,0,Tokyo,25,Tokyo 25,1325,221421,89991,40.64,68.47,Tokyo,40000,0,0,1,17,1,4,20,23,11,学校法人理事長（元）都議、高校校長,0,1968,53,羽村市,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
804,,小林 明子,こばやし あきこ,Kobayashi Akiko,49,2021,27,Yamato,新,0,PR,,,,,,,,Tokyo,40000,0,0,0,17,4,0,1,4,4,党女性局長（元）渋谷区議、客室乗務員,1,1968,53,秋田県,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,,神鳥 古賛,かんどり こさん,Kandori Kosan,49,2021,27,IND,新,0,Niigata,6,Niigata 6,1506,182939,1711,0.94,,,,0,0,0,,,,,,,派遣社員（元）自衛官,0,1968,53,福井市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246,,高橋 進吾,たかはし しんご,Takahashi Shingo,49,2021,27,IND-LDP,新,0,Hyogo,1,Hyogo 1,2801,213166,9922,4.65,,,,0,0,0,,,,,,,歯科医師（元）県会副議長、自民党県青年局長、神戸市職員,0,1968,53,盛岡市,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
418,13788,山内健,やまうち けん,Yamauchi Ken,49,2021,27,JCP,新,0,Kyoto,5,Kyoto 5,2605,139080,16375,11.77,,,,0,0,0,,,,,,,党地区委員長（元）党准中央委員,0,1968,53,大阪府藤井寺市,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,19730,長瀬 由希子,ながせ ゆきこ,Nagase Yukiko,49,2021,27,JCP,新,0,Nagano,4,Nagano 4,2004,138884,51922,37.39,,,,0,0,0,,,,,,,党中央委員、党県書記長（元）赤旗記者,1,1968,53,東京都,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
816,12943,奥田 智子,おくだ ともこ,Okuda Tomoko,49,2021,27,JCP,新,0,Saitama,2,Saitama 2,1102,230290,51420,22.33,,,,0,0,0,,,,,,,（元）県議、鳩ヶ谷市議、人材派遣会社社員,1,1968,52,埼玉県川口市,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,,田中 勝一,たなか しょういち,Tanaka Shouichi,49,2021,27,CDP,新,0,PR,,,,,,,,Hokkaido,10000,0,0,0,8,15,3,1,15,15,党道事務局長,0,1969,52,遠軽町,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
